Treatment,Date,Das,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,GreenN,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,HI,LeafNo,LAI,SLAI,ESW,NO3,SLN,WaterSD,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),TPLA,SPLA,irrig_loss,irrig_tot,drain,runoff,BiomassN,sw(11),sw(12),sw(13)
Sorghum_LE19_T2,14/01/1999,64,6.879,5913.9,800.45,591.39,209.07,200.73,275.59,115.07,0,10,,0.4,6.08,2.83,1.09,0,0,0,0,0,17.102,4.056,0,157.833,26.8,1.5,1,0.404,0.425,0.463,0.436,0.379,0.345,0.368,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,15/01/1999,65,6.966,6148.5,831.24,614.85,216.39,200.73,292.01,122.11,0,10.18,,0.42,6.08,2.93,1.16,0,0,0,0,0,17.102,4.056,0,151.461,25.5,1.5,1,0.395,0.422,0.45,0.431,0.379,0.345,0.368,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,16/01/1999,66,7,6334.8,855.58,633.48,222.11,200.73,305.05,127.7,0,10.31,,0.43,6.08,3.01,1.22,0,0,0,0,0,17.102,4.056,0,147.887,24.6,1.5,1,0.391,0.42,0.444,0.428,0.379,0.345,0.367,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,17/01/1999,67,7.357,6573.6,881.1,657.36,223.74,200.73,328.93,127.7,0,10.46,,0.44,6.08,3.13,1.24,0,0,0,0,0,17.102,4.056,0,142.156,23.7,1.5,1,0.386,0.415,0.437,0.423,0.378,0.345,0.367,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,18/01/1999,68,7.579,6811.4,906.5,681.14,225.36,200.73,352.71,127.7,0,10.58,,0.44,6.08,3.23,1.26,0,0,0,0,0,17.102,4.056,0,136.389,23,1.5,1,0.378,0.41,0.431,0.418,0.376,0.345,0.367,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,19/01/1999,69,7.802,7088.5,936.17,708.85,227.32,200.73,380.42,127.7,0,10.7,,0.45,6.08,3.34,1.27,0,0,0,0,0,17.102,4.056,0,130.267,22.3,1.5,1,0.368,0.405,0.426,0.413,0.375,0.344,0.366,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,20/01/1999,70,8,7335.5,962.57,733.55,229.02,200.73,405.12,127.7,0,10.79,,0.45,6.08,3.44,1.27,0,0,484.84,0,0,17.102,4.056,0,143.756,21.6,1.5,1,0.422,0.428,0.427,0.409,0.373,0.344,0.365,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,21/01/1999,71,8.031,7589.6,987.52,758.96,228.56,200.73,429.76,127.7,0.78,10.88,,0.46,6.08,3.52,1.27,0.01,1.111,4965.084,1.602,0.001,17.102,4.056,0,136.952,21.3,1.5,1,0.405,0.424,0.425,0.405,0.371,0.343,0.365,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,22/01/1999,72,8.058,7810.9,1009.2,781.09,228.1,200.73,443.94,127.7,8.73,10.96,,0.46,6.08,3.6,1.18,0.1,1.111,9445.329,1.758,0.011,17.102,4.056,0,132.853,21,1.5,1,0.401,0.418,0.422,0.402,0.369,0.343,0.364,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,23/01/1999,73,8.086,8103.3,1037.97,810.33,227.65,200.73,458.04,127.7,23.86,11.06,,0.45,6.08,3.61,1.1,0.27,1.111,13925.574,2.526,0.029,17.102,4.056,0,125.069,20.6,1.5,1,0.39,0.41,0.417,0.397,0.366,0.343,0.363,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,24/01/1999,74,8.114,8393,1066.49,839.3,227.19,200.73,467.44,127.7,43.43,11.16,,0.45,6.08,3.54,1.03,0.51,1.181,18405.82,3.119,0.052,17.102,4.056,0,116.608,20.1,1.5,1,0.379,0.401,0.412,0.391,0.362,0.342,0.362,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,25/01/1999,75,8.141,8666.4,1093.38,866.64,226.74,200.73,473.32,127.7,64.89,11.29,,0.45,6.08,3.4,0.96,0.84,1.295,22886.066,3.526,0.075,17.102,4.056,0,129.317,19.3,1.5,1,0.418,0.43,0.42,0.387,0.359,0.341,0.361,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,26/01/1999,76,8.169,8787.6,1105.04,878.76,226.28,200.73,467.57,127.7,82.77,11.42,,0.45,6.08,3.19,0.9,1.25,1.508,25169.916,3.616,0.094,17.102,4.056,0,126.997,18.6,1.5,1,0.409,0.429,0.421,0.386,0.359,0.341,0.361,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,27/01/1999,77,8.197,9004.1,1126.24,900.41,225.83,200.73,466.21,127.7,105.77,11.55,,0.45,6.07,2.95,0.83,1.7,1.603,25169.916,4.202,0.117,17.102,4.056,0,122.393,17.8,1.497,1,0.402,0.422,0.419,0.384,0.357,0.341,0.361,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,28/01/1999,78,8.224,9228,1148.18,922.8,225.38,200.73,465.29,127.7,129.08,11.66,,0.45,5.98,2.77,0.78,2.14,1.661,25169.916,5.128,0.14,17.102,4.056,0,116.428,17.3,1.473,1,0.393,0.414,0.415,0.382,0.355,0.34,0.36,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,29/01/1999,79,8.252,9437,1168.63,943.7,224.93,200.73,463.49,127.7,151.79,11.77,,0.45,5.87,2.58,0.73,2.59,1.708,25169.916,6.03,0.161,17.102,4.056,0,111.402,16.8,1.448,1,0.386,0.407,0.412,0.379,0.353,0.34,0.36,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,30/01/1999,80,8.28,9668.5,1191.32,966.85,224.48,200.73,463.02,127.7,175.4,11.88,,0.45,5.74,2.42,0.68,3.04,1.733,25169.916,6.969,0.181,17.102,4.056,0,123.793,16.1,1.416,1,0.421,0.433,0.422,0.376,0.351,0.339,0.359,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,31/01/1999,81,8.308,9863.6,1210.39,986.36,224.03,200.73,460.39,127.7,197.55,11.99,,0.45,5.59,2.28,0.64,3.49,1.766,25169.916,7.849,0.2,17.102,4.056,0,125.142,15.5,1.378,1,0.422,0.436,0.431,0.375,0.349,0.339,0.358,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,1/02/1999,82,8.335,10017.1,1225.29,1001.71,223.58,200.73,455.27,127.7,218.02,12.1,,0.45,5.43,2.13,0.6,3.94,1.805,25169.916,8.662,0.218,17.102,4.056,0,124.826,14.9,1.34,1,0.416,0.436,0.438,0.374,0.348,0.338,0.358,,,,4055.911,0,,,,,NaN,,,
Sorghum_LE19_T2,2/02/1999,83,8.362,10086.6,1229.78,1008.66,223.13,198.71,445.69,127.7,234.55,12.19,,0.45,5.17,2.03,0.57,4.37,1.862,25169.916,9.319,0.233,17.102,4.015,0.041,128.847,14.5,1.287,1,0.423,0.44,0.446,0.375,0.348,0.338,0.358,,,,4055.911,40.736,,,,,NaN,,,
Sorghum_LE19_T2,3/02/1999,84,8.389,10248.5,1242.43,1024.85,222.69,195.62,441.07,127.7,255.36,12.28,,0.45,4.86,1.93,0.54,4.81,1.885,25169.916,10.145,0.249,17.102,3.953,0.103,137.238,14,1.23,1,0.428,0.453,0.462,0.381,0.348,0.338,0.358,,,,4055.911,103.12,,,,,NaN,,,
Sorghum_LE19_T2,4/02/1999,85,8.417,10507.7,1263.98,1050.77,222.24,191.69,442.26,127.7,280.08,12.37,,0.44,4.53,1.83,0.51,5.26,1.879,25169.916,11.128,0.267,17.102,3.873,0.183,131.88,13.5,1.171,1,0.408,0.441,0.461,0.387,0.347,0.338,0.357,,,,4055.911,182.529,,,,,NaN,,,
Sorghum_LE19_T2,5/02/1999,86,8.445,10729.4,1278.91,1072.94,221.8,184.9,441.21,127.7,303.3,12.46,,0.44,4.12,1.74,0.49,5.71,1.883,25169.916,12.05,0.283,17.102,3.736,0.32,126.728,13.2,1.103,1,0.402,0.427,0.456,0.389,0.346,0.338,0.357,,,,4055.911,319.783,,,,,NaN,,,
Sorghum_LE19_T2,6/02/1999,87,8.473,11016.5,1298.38,1101.65,221.35,176.1,444.07,127.7,329.15,12.54,,0.44,3.67,1.66,0.47,6.15,1.868,25169.916,13.077,0.299,17.102,3.558,0.498,117.445,12.9,1.031,1,0.389,0.418,0.443,0.385,0.343,0.337,0.356,,,,4055.911,497.546,,,,,NaN,,,
Sorghum_LE19_T2,7/02/1999,88,8.5,11251.8,1312.24,1125.18,220.91,166.87,443.84,127.7,352.92,12.62,,0.44,3.23,1.58,0.45,6.57,1.863,25169.916,14.021,0.314,17.102,3.372,0.684,111.07,12.6,0.958,1,0.381,0.411,0.434,0.383,0.342,0.336,0.355,,,,4055.911,684.116,,,,,NaN,,,
Sorghum_LE19_T2,8/02/1999,89,8.528,11328,1311.22,1132.8,220.47,158.67,434.1,127.7,370.28,12.68,,0.44,2.88,1.51,0.43,6.92,1.87,25169.916,14.711,0.327,17.102,3.206,0.85,109.709,12.5,0.899,1,0.38,0.41,0.431,0.382,0.342,0.336,0.355,,,,4055.911,849.731,,,,,NaN,,,
Sorghum_LE19_T2,9/02/1999,90,8.555,11356,1306.39,1135.6,220.03,151.49,421.58,127.7,385.6,12.76,,0.44,2.61,1.45,0.41,7.22,1.872,25169.916,15.32,0.34,17.102,3.061,0.995,129.434,12.1,0.853,1,0.434,0.442,0.442,0.383,0.342,0.336,0.355,,,,4055.911,994.865,,,,,NaN,,,
Sorghum_LE19_T2,10/02/1999,91,8.582,11430.1,1306.94,1143.01,219.59,145.07,412.31,127.7,402.27,12.83,,0.44,2.39,1.39,0.39,7.47,1.858,25169.916,15.982,0.352,17.102,2.931,1.125,152.899,11.7,0.816,1,0.432,0.454,0.476,0.43,0.343,0.336,0.355,,,,4055.911,1124.575,,,,,NaN,,,
Sorghum_LE19_T2,11/02/1999,92,8.61,11597.3,1316.07,1159.73,219.15,137.92,408.01,127.7,423.3,12.92,,0.44,2.16,1.33,0.38,7.75,1.83,25169.916,16.818,0.365,17.102,2.787,1.269,157.311,11.2,0.777,1,0.426,0.453,0.483,0.44,0.349,0.336,0.355,,,,4055.911,1268.995,,,,,NaN,,,
Sorghum_LE19_T2,12/02/1999,93,8.636,11715.7,1321.95,1171.57,218.71,132.4,401.63,127.7,441.52,12.99,,0.44,2,1.28,0.38,7.94,1.798,25169.916,17.541,0.377,17.102,2.675,1.381,155.314,10.9,0.749,1,0.413,0.444,0.478,0.442,0.358,0.336,0.355,,,,4055.911,1380.583,,,,,NaN,,,
Sorghum_LE19_T2,13/02/1999,94,8.663,11862.9,1330.73,1186.29,218.27,126.89,396.48,127.7,461.39,13.06,,0.44,1.86,1.24,0.38,8.12,1.759,25169.916,18.331,0.389,17.102,2.564,1.492,152.173,10.6,0.724,1,0.408,0.432,0.471,0.441,0.365,0.336,0.354,,,,4055.911,1491.978,,,,,NaN,,,
Sorghum_LE19_T2,14/02/1999,95,8.69,12023.5,1340.37,1202.35,217.84,120.91,391.78,127.7,482.14,13.14,,0.44,1.7,1.21,0.38,8.29,1.719,25169.916,19.156,0.401,17.102,2.443,1.613,147.519,10.2,0.697,1,0.401,0.425,0.464,0.437,0.368,0.336,0.354,,,,4055.911,1612.747,,,,,NaN,,,
Sorghum_LE19_T2,15/02/1999,96,8.718,12172.3,1349.22,1217.23,217.4,115.32,386.38,127.7,502.42,13.21,,0.43,1.57,1.19,0.38,8.44,1.68,25169.916,19.961,0.413,17.102,2.33,1.726,142.887,10,0.673,1,0.393,0.424,0.452,0.434,0.369,0.336,0.354,,,,4055.911,1725.691,,,,,NaN,,,
Sorghum_LE19_T2,16/02/1999,97,8.746,12315.3,1357.76,1231.53,216.97,109.99,380.63,127.7,522.47,13.28,,0.43,1.45,1.16,0.38,8.59,1.644,25169.916,20.758,0.424,17.102,2.222,1.833,137.71,9.9,0.652,1,0.385,0.42,0.445,0.43,0.369,0.336,0.353,,,,4055.911,1833.416,,,,,NaN,,,
Sorghum_LE19_T2,17/02/1999,98,8.773,12426.2,1363.86,1242.62,216.53,105.44,372.96,127.7,541.23,13.28,,0.43,1.32,1.13,0.38,8.68,1.604,25169.916,21.503,0.436,17.102,2.13,1.925,132.507,10.5,0.621,1,0.376,0.416,0.439,0.426,0.369,0.336,0.353,,,,4055.911,1925.42,,,,,NaN,,,
Sorghum_LE19_T2,18/02/1999,99,8.801,12519.6,1367.83,1251.96,216.1,100.49,364.25,127.7,559.29,13.28,,0.43,1.2,1.09,0.38,8.78,1.57,25169.916,22.22,0.447,17.102,2.031,2.025,129.135,11.2,0.589,1,0.37,0.413,0.435,0.423,0.37,0.336,0.353,,,,4055.911,2025.4,,,,,NaN,,,
Sorghum_LE19_T2,19/02/1999,100,8.829,12611.9,1373.01,1261.19,215.67,96.88,355.47,127.7,577.29,13.28,,0.43,1.11,1.06,0.38,8.86,1.535,25169.916,22.936,0.458,17.102,1.957,2.098,124.276,11.8,0.567,1,0.362,0.409,0.43,0.419,0.369,0.336,0.353,,,,4055.911,2098.427,,,,,NaN,,,
Sorghum_LE19_T2,20/02/1999,101,8.856,12667,1374.27,1266.7,215.24,93.06,344.47,127.7,593.8,13.28,,0.43,1.03,1.02,0.38,8.94,1.506,25169.916,23.592,0.469,17.102,1.88,2.175,142.104,12.2,0.545,1,0.429,0.431,0.432,0.418,0.37,0.336,0.352,,,,4055.911,2175.462,,,,,NaN,,,
Sorghum_LE19_T2,21/02/1999,102,8.881,12718,1376.29,1271.8,214.8,90.42,334.73,127.7,608.64,13.28,,0.43,0.97,0.99,0.38,9,1.479,25169.916,24.181,0.479,17.102,1.827,2.229,140.134,12.9,0.531,1,0.413,0.434,0.435,0.416,0.37,0.337,0.352,,,,4055.911,2228.922,,,,,NaN,,,
Sorghum_LE19_T2,22/02/1999,103,8.906,12760.8,1377.64,1276.08,214.38,87.92,324.39,127.7,623.26,13.28,,0.43,0.92,0.96,0.38,9.05,1.452,25169.916,24.762,0.488,17.102,1.776,2.279,138.318,13.5,0.518,1,0.409,0.429,0.436,0.415,0.371,0.337,0.352,,,,4055.911,2279.474,,,,,NaN,,,
Sorghum_LE19_T2,23/02/1999,104,8.932,12801.9,1378.82,1280.19,213.95,85.42,313.34,127.7,638.42,13.28,,0.43,0.87,0.93,0.38,9.11,1.426,25169.916,25.364,0.499,17.102,1.726,2.33,136.332,14,0.505,1,0.405,0.426,0.434,0.414,0.371,0.337,0.352,,,,4055.911,2329.979,,,,,NaN,,,
Sorghum_LE19_T2,24/02/1999,105,8.96,12845,1380.22,1284.5,213.52,82.93,301.72,127.7,654.35,13.28,,0.43,0.83,0.89,0.38,9.16,1.4,25169.916,25.997,0.509,17.102,1.676,2.38,134.065,14.5,0.493,1,0.399,0.423,0.432,0.413,0.372,0.337,0.352,,,,4055.911,2380.294,,,,,NaN,,,
Sorghum_LE19_T2,25/02/1999,106,8.985,12864,1381.05,1286.4,213.09,82.28,291.5,127.7,666.47,13.28,,0.43,0.81,0.87,0.38,9.19,1.379,25169.916,26.479,0.518,17.102,1.663,2.393,133.078,15,0.49,1,0.398,0.421,0.43,0.413,0.372,0.338,0.352,,,,4055.911,2393.276,,,,,NaN,,,
Sorghum_LE19_T2,26/02/1999,107,9,12897.7,1381.9,1289.77,212.67,80.19,282.82,127.7,678.52,13.28,,0.43,0.78,0.84,0.38,9.24,1.361,25169.916,26.958,0.526,17.102,1.62,2.436,143.797,15.4,0.48,1,0.427,0.437,0.437,0.412,0.373,0.338,0.352,,,,4055.911,2435.542,,,,,NaN,,,
Sorghum_LE19_T2,27/02/1999,108,9.667,12915.4,1383.17,1291.54,212.24,80.11,275.44,127.7,687.68,13.28,,0.42,0.78,0.81,0.38,9.27,1.348,25169.916,27.322,0.532,17.102,1.619,2.437,144.688,15.8,0.479,1,0.419,0.44,0.446,0.412,0.374,0.338,0.352,,,,4055.911,2437.186,,,,,NaN,,,
Sorghum_LE19_T2,28/02/1999,109,10,12930.5,1384.25,1293.05,211.82,80.11,275.44,127.7,689.19,13.28,,0.42,0.78,0.78,0.38,9.29,1.349,25169.916,27.381,0.533,17.102,1.619,2.437,143.771,16.2,0.479,1,0.411,0.437,0.45,0.413,0.374,0.338,0.352,,,,4055.911,2437.186,,,,,NaN,,,
Sorghum_LE19_T3,11/11/1998,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,99.524,105.8,0,1,0.405,0.435,0.427,0.316,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T3,12/11/1998,1,1.999,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,96.315,106.2,0,1,0.394,0.428,0.429,0.316,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T3,13/11/1998,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,94.71,106.5,0,1,0.39,0.424,0.428,0.317,0.307,0.35,0.374,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T3,14/11/1998,3,2.279,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,93.442,106.7,0,1,0.388,0.421,0.427,0.318,0.307,0.35,0.373,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T3,15/11/1998,4,2.692,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,99.103,106.9,0,1,0.402,0.431,0.432,0.318,0.308,0.35,0.373,,,,0,0,,,,,NaN,,,
Sorghum_LE19_T3,16/11/1998,5,3,20,3,2,1,1,1,0,0,0.04,,0.02,0,0.03,0,0,0,0,0,0,1,0.002,0,95.957,107,1.5,1,0.391,0.426,0.431,0.319,0.308,0.35,0.373,,,,2,0,,,,,NaN,,,
Sorghum_LE19_T3,17/11/1998,6,3.156,20.3,3.05,2.03,1.02,1.03,1,0,0,0.05,,0.02,0.01,0.04,0,0,0,0,0,0,1.323,0.005,0,94.343,107.1,1.563,1,0.387,0.423,0.43,0.319,0.308,0.35,0.373,,,,4.796,0,,,,,NaN,,,
Sorghum_LE19_T3,18/11/1998,7,3.271,20.8,3.16,2.08,1.08,1.08,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.629,0.006,0,93.061,107.3,1.561,1,0.385,0.421,0.428,0.32,0.308,0.35,0.373,,,,5.991,0,,,,,NaN,,,
Sorghum_LE19_T3,19/11/1998,8,3.371,21.4,3.27,2.14,1.13,1.14,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,1.909,0.008,0,92.089,107.6,1.492,1,0.383,0.418,0.427,0.32,0.308,0.35,0.373,,,,8.213,0,,,,,NaN,,,
Sorghum_LE19_T3,20/11/1998,9,3.453,22.4,3.47,2.24,1.23,1.24,1,0,0,0.06,,0.02,0.01,0.05,0,0,0,0,0,0,2.154,0.01,0,91.249,107.9,1.463,1,0.381,0.416,0.426,0.321,0.308,0.35,0.373,,,,10.015,0,,,,,NaN,,,
Sorghum_LE19_T3,21/11/1998,10,3.533,23.6,3.71,2.36,1.35,1.35,1.01,0,0,0.06,,0.02,0.02,0.05,0,0,0,0,0,0,2.353,0.012,0,90.483,108.2,1.456,1,0.38,0.414,0.425,0.321,0.308,0.35,0.373,,,,11.795,0,,,,,NaN,,,
Sorghum_LE19_T3,22/11/1998,11,3.623,25.2,4.03,2.52,1.51,1.51,1.01,0,0,0.07,,0.02,0.02,0.05,0,0,0,0,0,0,2.549,0.014,0,89.765,108.4,1.486,1,0.378,0.413,0.423,0.322,0.308,0.35,0.373,,,,13.776,0,,,,,NaN,,,
Sorghum_LE19_T3,23/11/1998,12,3.746,26.6,4.31,2.66,1.64,1.64,1.02,0,0,0.07,,0.02,0.02,0.05,0,0,0,0,0,0,2.768,0.017,0,89.096,108.7,1.457,1,0.377,0.411,0.422,0.322,0.309,0.35,0.373,,,,16.508,0,,,,,NaN,,,
Sorghum_LE19_T3,24/11/1998,13,3.867,29,4.78,2.9,1.88,1.87,1.03,0,0,0.08,,0.02,0.03,0.05,0,0,0,0,0,0,3.069,0.02,0,108.726,108.9,1.463,1,0.41,0.446,0.452,0.323,0.309,0.35,0.372,,,,19.949,0,,,,,NaN,,,
Sorghum_LE19_T3,25/11/1998,14,3.993,30.4,5.06,3.04,2.02,2.01,1.04,0,0,0.08,,0.02,0.03,0.05,0,0,0,0,0,0,3.363,0.025,0,105.971,109.2,1.376,1,0.401,0.433,0.458,0.324,0.309,0.35,0.372,,,,25.019,0,,,,,NaN,,,
Sorghum_LE19_T3,26/11/1998,15,4,32.6,5.5,3.26,2.23,2.21,1.05,0,0,0.09,,0.02,0.04,0.05,0,0,0,0,0,0,3.671,0.03,0,114.422,109.4,1.347,1,0.414,0.446,0.465,0.331,0.309,0.35,0.372,,,,29.995,0,,,,,NaN,,,
Sorghum_LE19_T3,27/11/1998,16,4.108,36.6,6.29,3.66,2.63,2.58,1.08,0,0,0.1,,0.02,0.05,0.05,0,0,0,0,0,0,3.918,0.036,0,114.534,109.7,1.353,1,0.404,0.439,0.468,0.34,0.309,0.35,0.372,,,,36.078,0,,,,,NaN,,,
Sorghum_LE19_T3,28/11/1998,17,4.157,41.5,7.25,4.15,3.11,3.03,1.12,0,0,0.11,,0.02,0.06,0.05,0,0,0,0,0,0,4.171,0.042,0,111.18,110,1.381,1,0.392,0.43,0.464,0.345,0.309,0.35,0.372,,,,42.325,0,,,,,NaN,,,
Sorghum_LE19_T3,29/11/1998,18,4.225,46,8.16,4.6,3.55,3.44,1.16,0,0,0.12,,0.02,0.07,0.05,0,0,0,0,0,0,4.389,0.053,0,109.641,110.2,1.349,1,0.389,0.43,0.455,0.348,0.309,0.35,0.372,,,,52.71,0,,,,,NaN,,,
Sorghum_LE19_T3,30/11/1998,19,4.285,53.4,9.62,5.34,4.28,4.1,1.24,0,0,0.13,,0.02,0.09,0.05,0,0,0,0,0,0,4.689,0.064,0,112.935,110.4,1.341,1,0.396,0.432,0.459,0.35,0.31,0.35,0.372,,,,64.223,0,,,,,NaN,,,
Sorghum_LE19_T3,1/12/1998,20,4.352,64,11.73,6.4,5.34,5.03,1.36,0,0,0.16,,0.02,0.11,0.05,0,0,0,0,0,0,4.961,0.08,0,110.435,110.5,1.361,1,0.389,0.429,0.454,0.352,0.31,0.35,0.372,,,,79.851,0,,,,,NaN,,,
Sorghum_LE19_T3,2/12/1998,21,4.403,74,13.72,7.4,6.33,5.91,1.49,0,0,0.18,,0.02,0.13,0.05,0,0,0,0,0,0,5.26,0.094,0,108.905,110.7,1.372,1,0.386,0.428,0.449,0.353,0.31,0.35,0.372,,,,94.021,0,,,,,NaN,,,
Sorghum_LE19_T3,3/12/1998,22,4.459,88.2,16.55,8.82,7.73,7.12,1.69,0,0,0.2,,0.02,0.15,0.05,0,0,0,0,0,0,5.486,0.112,0,107.593,110.9,1.373,1,0.384,0.426,0.445,0.354,0.31,0.35,0.372,,,,112.484,0,,,,,NaN,,,
Sorghum_LE19_T3,4/12/1998,23,4.519,105.8,20.06,10.58,9.48,8.61,1.96,0,0,0.24,,0.02,0.19,0.05,0,0,0,0,0,0,5.735,0.137,0,106.204,110.9,1.401,1,0.382,0.423,0.441,0.355,0.311,0.35,0.371,,,,136.507,0,,,,,NaN,,,
Sorghum_LE19_T3,5/12/1998,24,4.579,125.1,23.89,12.51,11.39,10.23,2.28,0,0,0.29,,0.02,0.24,0.05,0,0,0,0,0,0,6.005,0.165,0,104.722,110.9,1.423,1,0.38,0.42,0.437,0.356,0.311,0.35,0.371,,,,165.261,0,,,,,NaN,,,
Sorghum_LE19_T3,6/12/1998,25,4.65,145.5,27.96,14.55,13.41,11.9,2.64,0,0,0.34,,0.02,0.29,0.05,0,0,0,0,0,0,6.273,0.207,0,103.503,110.8,1.387,1,0.379,0.417,0.434,0.356,0.311,0.35,0.371,,,,206.645,0,,,,,NaN,,,
Sorghum_LE19_T3,7/12/1998,26,4.72,174.7,33.77,17.47,16.3,14.27,3.2,0,0,0.41,,0.03,0.36,0.06,0,0,0,0,0,0,6.588,0.257,0,102.192,110.5,1.38,1,0.377,0.415,0.43,0.357,0.311,0.35,0.371,,,,257.432,0,,,,,NaN,,,
Sorghum_LE19_T3,8/12/1998,27,4.792,210.3,40.85,21.03,19.83,17.09,3.94,0,0,0.51,,0.04,0.44,0.06,0,0,0,0,0,0,6.902,0.321,0,100.693,110,1.382,1,0.375,0.411,0.427,0.357,0.312,0.35,0.371,,,,321.151,0,,,,,NaN,,,
Sorghum_LE19_T3,9/12/1998,28,4.871,245.1,47.78,24.51,23.27,19.8,4.71,0,0,0.62,,0.04,0.55,0.07,0,0,0,0,0,0,7.223,0.408,0,99.515,109.4,1.352,1,0.373,0.409,0.424,0.358,0.312,0.35,0.371,,,,407.648,0,,,,,NaN,,,
Sorghum_LE19_T3,10/12/1998,29,4.941,299,58.52,29.9,28.61,23.9,6,0,0,0.76,,0.05,0.68,0.08,0,0,0,0,0,0,7.574,0.502,0,111.567,108.3,1.355,1,0.408,0.429,0.428,0.358,0.312,0.35,0.371,,,,502.043,0,,,,,NaN,,,
Sorghum_LE19_T3,11/12/1998,30,5,353.4,69.33,35.34,33.99,27.95,7.39,0,0,0.92,,0.06,0.83,0.09,0,0,0,0,0,0,7.888,0.618,0,107.811,107.1,1.342,1,0.396,0.424,0.426,0.359,0.312,0.35,0.371,,,,618.056,0,,,,,NaN,,,
Sorghum_LE19_T3,12/12/1998,31,5.05,406.3,76.3,40.63,35.67,31.8,8.4,0.43,0,1.11,,0.07,1,0.11,0,0,0,0,0,0,8.21,0.752,0,105.237,105.6,1.332,1,0.389,0.419,0.424,0.359,0.312,0.35,0.371,,,,752.225,0,,,,,NaN,,,
Sorghum_LE19_T3,13/12/1998,32,5.09,484.6,86.65,48.46,38.18,37.38,9.97,1.11,0,1.34,,0.07,1.2,0.13,0,0,0,0,0,0,8.524,0.898,0,102.745,130.7,1.341,1,0.384,0.415,0.421,0.359,0.313,0.35,0.371,,,,897.761,0,,,,,NaN,,,
Sorghum_LE19_T3,14/12/1998,33,5.129,562.3,96.9,56.23,40.67,42.79,11.63,1.82,0,1.59,,0.08,1.44,0.15,0.01,0,0,0,0,0,8.818,1.062,0,100.441,128.5,1.355,1,0.379,0.41,0.419,0.359,0.313,0.35,0.371,,,,1061.885,0,,,,,NaN,,,
Sorghum_LE19_T3,15/12/1998,34,5.174,687.1,113.42,68.71,44.71,51.3,14.4,3.01,0,1.93,,0.08,1.74,0.18,0.01,0,0,0,0,0,9.109,1.27,0,112.082,125.3,1.369,1,0.411,0.432,0.425,0.359,0.313,0.35,0.371,,,,1270.155,0,,,,,NaN,,,
Sorghum_LE19_T3,16/12/1998,35,5.215,818.6,130.82,81.86,48.96,60.08,17.46,4.32,0,2.29,,0.09,2.05,0.22,0.02,0,0,0,0,0,9.437,1.484,0,106.284,122.2,1.383,1,0.396,0.421,0.422,0.358,0.313,0.35,0.37,,,,1483.645,0,,,,,NaN,,,
Sorghum_LE19_T3,17/12/1998,36,5.26,978.7,152.01,97.87,54.14,70.51,21.37,5.99,0,2.67,,0.1,2.39,0.26,0.03,0,0,0,0,0,9.741,1.736,0,120.785,118.3,1.377,1,0.413,0.448,0.45,0.357,0.314,0.35,0.37,,,,1736.245,0,,,,,NaN,,,
